Channel Group,Source,Domain,Date,Funnel,Campaign,Result type,Cost,Results,Result Rate,Cost per Result,Impressions,Clicks,CTR,Reach,Views,ThruPlays,Engagements,Engagement Rate,CPC,CPM,View Rate,CPV,CPE
 Paid Social , meta , BIODERMA ,May-25,Awareness,de_bio_meta_insta_acq_boosted-post_multi-product_na_awareness,Reach,€ 18,"13,788",95.70%,€ 0.00,"14,415",0,0.00%,"13,788","18,460",48,382,2.70%, € -   ,€ 1.27,0.30%,€ 0.00,€ 0.05
 Paid Social , meta , BIODERMA ,May-25,Awareness,de_bio_meta_insta_acq_boosted-post_photoderm_na_awareness,Reach,€ 25,"17,412",91.60%,€ 0.00,"19,019",1,0.00%,"17,412","22,887",66,629,3.30%,€ 24.79,€ 1.30,0.30%,€ 0.00,€ 0.04
 Paid Social , meta , BIODERMA ,May-25,Awareness,de_bio_meta_insta_acq_boosted-post_sensibio_na_awareness,Reach,€ 10,"7,999",99.30%,€ 0.00,"8,053",0,0.00%,"7,999","9,704",31,271,3.40%, € -   ,€ 1.22,0.30%,€ 0.00,€ 0.04
 Paid Social , meta , BIODERMA ,May-25,Awareness,de_bio_meta_insta_acq_boosted-post_photoderm_na_awareness,Reach,€ 26,"19,145",92.50%,€ 0.00,"20,687",0,0.00%,"19,145","25,026",78,630,3.00%, € -   ,€ 1.25,0.30%,€ 0.00,€ 0.04
 Paid Social , meta , BIODERMA ,May-25,Awareness,de_bio_meta_insta_acq_boosted-post_multi-product_na_awareness,Reach,€ 20,"14,776",91.90%,€ 0.00,"16,075",0,0.00%,"14,776","19,934",43,401,2.50%, € -   ,€ 1.24,0.20%,€ 0.00,€ 0.05
 Paid Social , meta , BIODERMA ,May-25,Awareness,de_bio_meta_fb_acq_boosted-post_multi-product_na_awareness,Reach,€ 20,"17,374",92.10%,€ 0.00,"18,871",0,0.00%,"17,374","19,079",54,808,4.30%, € -   ,€ 1.08,0.30%,€ 0.00,€ 0.03
 Paid Social , meta , BIODERMA ,May-25,Awareness,de_bio_meta_fb_acq_boosted-post_photoderm_na_awareness,Reach,€ 22,"14,017",73.00%,€ 0.00,"19,200",1,0.00%,"14,017","19,347",75,980,5.10%,€ 21.62,€ 1.13,0.40%,€ 0.00,€ 0.02
 Paid Social , meta , BIODERMA ,May-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,ThruPlay,€ 94,"1,616",7.30%,€ 0.06,"22,037",0,0.00%,"20,644","25,740","1,616","3,942",17.90%, € -   ,€ 4.27,6.30%,€ 0.00,€ 0.02
 Paid Social , meta , BIODERMA ,May-25,Awareness,de_bio_meta_fb_acq_boosted-post_sensibio_na_awareness,Reach,€ 10,"8,621",97.40%,€ 0.00,"8,852",1,0.00%,"8,621","8,983",43,427,4.80%,€ 10.20,€ 1.15,0.50%,€ 0.00,€ 0.02
 Paid Social , meta , BIODERMA ,May-25,Awareness,de_bio_meta_insta_acq_boosted-post_sensibio_na_awareness,Reach,€ 10,"7,749",100.00%,€ 0.00,"7,749",0,0.00%,"7,749","9,401",27,250,3.20%, € -   ,€ 1.25,0.30%,€ 0.00,€ 0.04
 Paid Social , meta , BIODERMA ,May-25,Awareness,de_bio_meta_insta_acq_boosted-post_multi-product_na_awareness,Reach,€ 19,"15,096",100.00%,€ 0.00,"15,096",0,0.00%,"15,096","19,509",53,418,2.80%, € -   ,€ 1.27,0.30%,€ 0.00,€ 0.05
 Paid Social , meta , BIODERMA ,May-25,Awareness,de_bio_meta_fb_acq_boosted-post_multi-product_na_awareness,Reach,€ 20,"16,207",91.20%,€ 0.00,"17,773",1,0.00%,"16,207","18,009",61,833,4.70%,€ 19.90,€ 1.12,0.30%,€ 0.00,€ 0.02
 Paid Social , meta , BIODERMA ,May-25,Awareness,de_bio_meta_insta_acq_boosted-post_photoderm_na_awareness,Reach,€ 20,"13,798",90.00%,€ 0.00,"15,332",0,0.00%,"13,798","18,624",53,496,3.20%, € -   ,€ 1.28,0.30%,€ 0.00,€ 0.04
 Paid Social , meta , BIODERMA ,May-25,Awareness,de_bio_meta_fb_acq_boosted-post_photoderm_na_awareness,Reach,€ 21,"14,013",77.50%,€ 0.00,"18,079",2,0.00%,"14,013","18,282",70,981,5.40%,€ 10.44,€ 1.15,0.40%,€ 0.00,€ 0.02
 Paid Social , meta , BIODERMA ,May-25,Awareness,de_bio_meta_fb_acq_boosted-post_sensibio_na_awareness,Reach,€ 10,"7,625",93.90%,€ 0.00,"8,123",0,0.00%,"7,625","8,225",48,422,5.20%, € -   ,€ 1.19,0.60%,€ 0.00,€ 0.02
 Paid Social , meta , BIODERMA ,May-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,ThruPlay,€ 95,"1,615",7.40%,€ 0.06,"21,866",0,0.00%,"19,224","25,483","1,615","3,795",17.40%, € -   ,€ 4.33,6.30%,€ 0.00,€ 0.02
 Paid Social , meta , BIODERMA ,May-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,ThruPlay,€ 98,"1,753",8.10%,€ 0.06,"21,603",1,0.00%,"19,930","25,507","1,753","4,131",19.10%,€ 97.75,€ 4.52,6.90%,€ 0.00,€ 0.02
 Paid Social , meta , BIODERMA ,May-25,Awareness,de_bio_meta_fb_acq_boosted-post_sensibio_na_awareness,Reach,€ 10,"8,424",96.60%,€ 0.00,"8,725",0,0.00%,"8,424","8,840",49,499,5.70%, € -   ,€ 1.14,0.60%,€ 0.00,€ 0.02
 Paid Social , meta , BIODERMA ,May-25,Awareness,de_bio_meta_fb_acq_boosted-post_photoderm_na_awareness,Reach,€ 22,"14,813",73.70%,€ 0.00,"20,108",0,0.00%,"14,813","20,348",94,"1,042",5.20%, € -   ,€ 1.08,0.50%,€ 0.00,€ 0.02
 Paid Social , meta , BIODERMA ,May-25,Awareness,de_bio_meta_insta_acq_boosted-post_sensibio_na_awareness,Reach,€ 10,"7,714",100.00%,€ 0.00,"7,714",0,0.00%,"7,714","9,791",26,239,3.10%, € -   ,€ 1.24,0.30%,€ 0.00,€ 0.04
 Paid Social , meta , BIODERMA ,May-25,Awareness,de_bio_meta_fb_acq_boosted-post_multi-product_na_awareness,Reach,€ 20,"17,188",91.20%,€ 0.00,"18,854",0,0.00%,"17,188","19,089",66,866,4.60%, € -   ,€ 1.06,0.30%,€ 0.00,€ 0.02
 Paid Social , meta , BIODERMA ,May-25,Awareness,de_bio_meta_insta_acq_boosted-post_multi-product_na_awareness,Reach,€ 19,"14,782",93.70%,€ 0.00,"15,772",0,0.00%,"14,782","20,054",53,399,2.50%, € -   ,€ 1.23,0.30%,€ 0.00,€ 0.05
 Paid Social , meta , BIODERMA ,May-25,Awareness,de_bio_meta_insta_acq_boosted-post_photoderm_na_awareness,Reach,€ 20,"14,983",91.30%,€ 0.00,"16,418",0,0.00%,"14,983","19,416",61,531,3.20%, € -   ,€ 1.22,0.30%,€ 0.00,€ 0.04
 Paid Social , meta , BIODERMA ,May-25,Awareness,de_bio_meta_insta_acq_boosted-post_sensibio_na_awareness,Reach,€ 9,"8,094",100.00%,€ 0.00,"8,094",0,0.00%,"8,094","10,235",37,293,3.60%, € -   ,€ 1.15,0.40%,€ 0.00,€ 0.03
 Paid Social , meta , BIODERMA ,May-25,Awareness,de_bio_meta_insta_acq_boosted-post_photoderm_na_awareness,Reach,€ 19,"14,805",90.30%,€ 0.00,"16,397",0,0.00%,"14,805","20,058",54,475,2.90%, € -   ,€ 1.13,0.30%,€ 0.00,€ 0.04
 Paid Social , meta , BIODERMA ,May-25,Awareness,de_bio_meta_fb_acq_boosted-post_multi-product_na_awareness,Reach,€ 20,"17,776",91.40%,€ 0.00,"19,442",1,0.00%,"17,776","19,639",62,877,4.50%,€ 19.64,€ 1.01,0.30%,€ 0.00,€ 0.02
 Paid Social , meta , BIODERMA ,May-25,Awareness,de_bio_meta_insta_acq_boosted-post_multi-product_na_awareness,Reach,€ 19,"15,724",96.40%,€ 0.00,"16,317",1,0.00%,"15,724","20,739",52,431,2.60%,€ 18.98,€ 1.16,0.30%,€ 0.00,€ 0.04
 Paid Social , meta , BIODERMA ,May-25,Awareness,de_bio_meta_fb_acq_boosted-post_photoderm_na_awareness,Reach,€ 21,"15,447",77.00%,€ 0.00,"20,057",1,0.00%,"15,447","20,216",100,"1,105",5.50%,€ 21.06,€ 1.05,0.50%,€ 0.00,€ 0.02
 Paid Social , meta , BIODERMA ,May-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,ThruPlay,€ 106,"1,862",8.30%,€ 0.06,"22,396",0,0.00%,"21,190","26,457","1,862","4,480",20.00%, € -   ,€ 4.74,7.00%,€ 0.00,€ 0.02
 Paid Social , meta , BIODERMA ,May-25,Awareness,de_bio_meta_fb_acq_boosted-post_sensibio_na_awareness,Reach,€ 10,"8,710",97.80%,€ 0.00,"8,904",0,0.00%,"8,710","9,012",54,478,5.40%, € -   ,€ 1.08,0.60%,€ 0.00,€ 0.02
 Paid Social , meta , BIODERMA ,May-25,Awareness,de_bio_meta_insta_acq_boosted-post_sensibio_na_awareness,Reach,€ 11,"9,615",97.60%,€ 0.00,"9,852",0,0.00%,"9,615","13,496",48,281,2.90%, € -   ,€ 1.13,0.40%,€ 0.00,€ 0.04
 Paid Social , meta , BIODERMA ,May-25,Awareness,de_bio_meta_insta_acq_boosted-post_photoderm_na_awareness,Reach,€ 23,"17,736",87.90%,€ 0.00,"20,176",0,0.00%,"17,736","24,136",72,595,2.90%, € -   ,€ 1.13,0.30%,€ 0.00,€ 0.04
 Paid Social , meta , BIODERMA ,May-25,Awareness,de_bio_meta_fb_acq_boosted-post_multi-product_na_awareness,Reach,€ 23,"20,754",91.60%,€ 0.00,"22,665",0,0.00%,"20,754","23,033",81,"1,066",4.70%, € -   ,€ 1.02,0.40%,€ 0.00,€ 0.02
 Paid Social , meta , BIODERMA ,May-25,Awareness,de_bio_meta_insta_acq_boosted-post_multi-product_na_awareness,Reach,€ 22,"18,495",94.30%,€ 0.00,"19,618",0,0.00%,"18,495","25,606",48,480,2.40%, € -   ,€ 1.13,0.20%,€ 0.00,€ 0.05
 Paid Social , meta , BIODERMA ,May-25,Awareness,de_bio_meta_fb_acq_boosted-post_photoderm_na_awareness,Reach,€ 25,"15,557",68.00%,€ 0.00,"22,867",2,0.00%,"15,557","23,189",93,"1,240",5.40%,€ 12.26,€ 1.07,0.40%,€ 0.00,€ 0.02
 Paid Social , meta , BIODERMA ,May-25,Awareness,de_bio_meta_fb_acq_boosted-post_sensibio_na_awareness,Reach,€ 11,"10,262",95.80%,€ 0.00,"10,716",2,0.00%,"10,262","10,919",61,539,5.00%,€ 5.71,€ 1.06,0.60%,€ 0.00,€ 0.02
 Paid Social , meta , BIODERMA ,May-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,ThruPlay,€ 133,"2,112",6.90%,€ 0.06,"30,411",0,0.00%,"26,968","35,101","2,112","5,571",18.30%, € -   ,€ 4.37,6.00%,€ 0.00,€ 0.02
 Paid Social , meta , BIODERMA ,May-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,ThruPlay,€ 112,"1,864",7.40%,€ 0.06,"25,223",0,0.00%,"23,319","29,262","1,864","4,881",19.40%, € -   ,€ 4.45,6.40%,€ 0.00,€ 0.02
 Paid Social , meta , BIODERMA ,May-25,Awareness,de_bio_meta_fb_acq_boosted-post_sensibio_na_awareness,Reach,€ 10,"8,216",96.60%,€ 0.00,"8,509",0,0.00%,"8,216","8,600",47,466,5.50%, € -   ,€ 1.22,0.50%,€ 0.00,€ 0.02
 Paid Social , meta , BIODERMA ,May-25,Awareness,de_bio_meta_fb_acq_boosted-post_photoderm_na_awareness,Reach,€ 22,"12,229",68.90%,€ 0.00,"17,749",0,0.00%,"12,229","17,966",70,"1,046",5.90%, € -   ,€ 1.25,0.40%,€ 0.00,€ 0.02
 Paid Social , meta , BIODERMA ,May-25,Awareness,de_bio_meta_insta_acq_boosted-post_sensibio_na_awareness,Reach,€ 10,"7,670",98.10%,€ 0.00,"7,820",0,0.00%,"7,670","10,223",28,274,3.50%, € -   ,€ 1.29,0.30%,€ 0.00,€ 0.04
 Paid Social , meta , BIODERMA ,May-25,Awareness,de_bio_meta_fb_acq_boosted-post_multi-product_na_awareness,Reach,€ 21,"15,520",86.30%,€ 0.00,"17,977",3,0.00%,"15,520","18,200",55,885,4.90%,€ 7.02,€ 1.17,0.30%,€ 0.00,€ 0.02
 Paid Social , meta , BIODERMA ,May-25,Awareness,de_bio_meta_insta_acq_boosted-post_multi-product_na_awareness,Reach,€ 21,"15,929",94.20%,€ 0.00,"16,910",0,0.00%,"15,929","21,627",45,411,2.40%, € -   ,€ 1.27,0.20%,€ 0.00,€ 0.05
 Paid Social , meta , BIODERMA ,May-25,Awareness,de_bio_meta_insta_acq_boosted-post_photoderm_na_awareness,Reach,€ 21,"14,649",88.00%,€ 0.00,"16,639",0,0.00%,"14,649","20,042",72,517,3.10%, € -   ,€ 1.29,0.40%,€ 0.00,€ 0.04
 Paid Social , meta , BIODERMA ,May-25,Awareness,de_bio_meta_insta_acq_boosted-post_sensibio_na_awareness,Reach,€ 10,"7,561",99.70%,€ 0.00,"7,583",0,0.00%,"7,561","9,965",32,242,3.20%, € -   ,€ 1.31,0.30%,€ 0.00,€ 0.04
 Paid Social , meta , BIODERMA ,May-25,Awareness,de_bio_meta_insta_acq_boosted-post_photoderm_na_awareness,Reach,€ 20,"13,384",88.70%,€ 0.00,"15,088",0,0.00%,"13,384","17,324",64,526,3.50%, € -   ,€ 1.32,0.40%,€ 0.00,€ 0.04
 Paid Social , meta , BIODERMA ,May-25,Awareness,de_bio_meta_insta_acq_boosted-post_multi-product_na_awareness,Reach,€ 20,"14,040",90.10%,€ 0.00,"15,578",0,0.00%,"14,040","19,477",52,441,2.80%, € -   ,€ 1.29,0.30%,€ 0.00,€ 0.05
 Paid Social , meta , BIODERMA ,May-25,Awareness,de_bio_meta_fb_acq_boosted-post_multi-product_na_awareness,Reach,€ 14,"11,498",95.20%,€ 0.00,"12,072",0,0.00%,"11,498","12,280",46,510,4.20%, € -   ,€ 1.17,0.40%,€ 0.00,€ 0.03
 Paid Social , meta , BIODERMA ,May-25,Awareness,de_bio_meta_fb_acq_boosted-post_photoderm_na_awareness,Reach,€ 9,"5,432",84.30%,€ 0.00,"6,442",3,0.00%,"5,432","6,519",42,464,7.20%,€ 2.92,€ 1.36,0.60%,€ 0.00,€ 0.02
 Paid Social , meta , BIODERMA ,May-25,Awareness,de_bio_meta_fb_acq_boosted-post_sensibio_na_awareness,Reach,€ 4,"3,072",98.70%,€ 0.00,"3,113",0,0.00%,"3,072","3,173",29,226,7.30%, € -   ,€ 1.37,0.90%,€ 0.00,€ 0.02
 Paid Social , meta , BIODERMA ,May-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,ThruPlay,€ 45,701,6.90%,€ 0.06,"10,135",0,0.00%,"9,082","11,720",701,"1,860",18.40%, € -   ,€ 4.43,6.00%,€ 0.00,€ 0.02
 Paid Social , meta , BIODERMA ,May-25,Awareness,de_bio_meta_insta_acq_boosted-post_sensibio_na_awareness,Reach,€ 5,"3,543",98.40%,€ 0.00,"3,601",0,0.00%,"3,543","4,605",26,175,4.90%, € -   ,€ 1.28,0.60%,€ 0.00,€ 0.03
 Paid Social , meta , BIODERMA ,May-25,Awareness,de_bio_meta_fb_acq_boosted-post_multi-product_na_awareness,Reach,€ 9,"8,348",97.60%,€ 0.00,"8,552",0,0.00%,"8,348","8,666",27,315,3.70%, € -   ,€ 1.09,0.30%,€ 0.00,€ 0.03
 Paid Social , meta , BIODERMA ,May-25,Awareness,de_bio_meta_insta_acq_boosted-post_multi-product_na_awareness,Reach,€ 18,"13,576",95.10%,€ 0.00,"14,276",0,0.00%,"13,576","17,759",32,368,2.60%, € -   ,€ 1.29,0.20%,€ 0.00,€ 0.05
 Paid Social , meta , BIODERMA ,May-25,Awareness,de_bio_meta_insta_acq_boosted-post_photoderm_na_awareness,Reach,€ 18,"11,582",84.80%,€ 0.00,"13,655",0,0.00%,"11,582","15,898",52,453,3.30%, € -   ,€ 1.31,0.30%,€ 0.00,€ 0.04
 Paid Social , meta , BIODERMA ,May-25,Awareness,de_bio_meta_fb_acq_boosted-post_multi-product_na_awareness,Reach,€ 12,"9,242",99.10%,€ 0.00,"9,325",0,0.00%,"9,242","9,474",39,362,3.90%, € -   ,€ 1.30,0.40%,€ 0.00,€ 0.03
 Paid Social , meta , BIODERMA ,May-25,Awareness,de_bio_meta_insta_acq_boosted-post_multi-product_na_awareness,Reach,€ 19,"14,251",95.80%,€ 0.00,"14,872",0,0.00%,"14,251","18,731",47,380,2.60%, € -   ,€ 1.26,0.30%,€ 0.00,€ 0.05
 Paid Social , meta , BIODERMA ,May-25,Awareness,de_bio_meta_insta_acq_boosted-post_photoderm_na_awareness,Reach,€ 26,"24,892",92.60%,€ 0.00,"26,889",0,0.00%,"24,892","34,260",102,882,3.30%, € -   ,€ 0.98,0.30%,€ 0.00,€ 0.03
 Paid Social , meta , BIODERMA ,May-25,Awareness,de_bio_meta_insta_acq_boosted-post_multi-product_na_awareness,Reach,€ 6,"4,315",96.30%,€ 0.00,"4,479",0,0.00%,"4,315","5,510",24,145,3.20%, € -   ,€ 1.38,0.40%,€ 0.00,€ 0.04
 Paid Social , meta , BIODERMA ,May-25,Awareness,de_bio_meta_insta_acq_boosted-post_photoderm_na_awareness,Reach,€ 8,"4,061",89.30%,€ 0.00,"4,550",0,0.00%,"4,061","5,918",21,182,4.00%, € -   ,€ 1.66,0.40%,€ 0.00,€ 0.04
 Paid Social , meta , BIODERMA ,May-25,Awareness,de_bio_meta_fb_acq_boosted-post_multi-product_na_awareness,Reach,€ 4,"1,749",99.80%,€ 0.00,"1,753",0,0.00%,"1,749","1,792",14,99,5.60%, € -   ,€ 2.26,0.80%,€ 0.00,€ 0.04
 Paid Social , meta , BIODERMA ,May-25,Awareness,de_bio_meta_insta_acq_boosted-post_photoderm_na_awareness,Reach,€ 33,"29,052",100.00%,€ 0.00,"29,052",7,0.00%,"29,052","28,500",251,"2,716",9.30%,€ 4.69,€ 1.13,0.90%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,May-25,Awareness,de_bio_meta_insta_acq_boosted-post_photoderm_na_awareness,Reach,€ 31,"28,619",99.00%,€ 0.00,"28,895",4,0.00%,"28,619","28,455",207,"2,576",8.90%,€ 7.72,€ 1.07,0.70%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,May-25,Awareness,de_bio_meta_insta_acq_boosted-post_photoderm_na_awareness,Reach,€ 31,"30,260",100.00%,€ 0.00,"30,260",5,0.00%,"30,260","29,690",225,"3,042",10.10%,€ 6.28,€ 1.04,0.80%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,May-25,Awareness,de_bio_meta_insta_acq_boosted-post_photoderm_na_awareness,Reach,€ 31,"29,677",98.00%,€ 0.00,"30,280",4,0.00%,"29,677","30,240",205,"2,511",8.30%,€ 7.84,€ 1.04,0.70%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,May-25,Awareness,de_bio_meta_insta_acq_boosted-post_photoderm_na_awareness,Reach,€ 32,"30,719",97.80%,€ 0.00,"31,400",4,0.00%,"30,719","31,199",208,"2,971",9.50%,€ 7.89,€ 1.00,0.70%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,May-25,Awareness,de_bio_meta_insta_acq_boosted-post_photoderm_na_awareness,Reach,€ 31,"35,281",99.90%,€ 0.00,"35,306",1,0.00%,"35,281","34,727",293,"3,657",10.40%,€ 31.06,€ 0.88,0.80%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,May-25,Awareness,de_bio_meta_insta_acq_boosted-post_photoderm_na_awareness,Reach,€ 36,"38,979",97.30%,€ 0.00,"40,066",1,0.00%,"38,979","39,501",264,"3,959",9.90%,€ 35.79,€ 0.89,0.70%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,May-25,Awareness,de_bio_meta_insta_acq_boosted-post_photoderm_na_awareness,Reach,€ 35,"34,496",99.90%,€ 0.00,"34,517",1,0.00%,"34,496","34,195",226,"3,570",10.30%,€ 35.19,€ 1.02,0.70%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,May-25,Awareness,de_bio_meta_insta_acq_boosted-post_photoderm_na_awareness,Reach,€ 32,"28,387",97.60%,€ 0.00,"29,095",1,0.00%,"28,387","28,978",193,"2,312",7.90%,€ 32.37,€ 1.11,0.70%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,May-25,Awareness,de_bio_meta_insta_acq_boosted-post_photoderm_na_awareness,Reach,€ 33,"32,339",100.00%,€ 0.00,"32,339",0,0.00%,"32,339","31,482",228,"3,511",10.90%, € -   ,€ 1.01,0.70%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,May-25,Awareness,de_bio_meta_insta_acq_boosted-post_photoderm_na_awareness,Reach,€ 32,"33,548",99.80%,€ 0.00,"33,618",0,0.00%,"33,548","32,479",239,"3,490",10.40%, € -   ,€ 0.94,0.70%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,May-25,Awareness,de_bio_meta_insta_acq_boosted-post_photoderm_na_awareness,Reach,€ 33,"35,291",100.00%,€ 0.00,"35,291",5,0.00%,"35,291","34,724",258,"3,627",10.30%,€ 6.54,€ 0.93,0.70%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,May-25,Awareness,de_bio_meta_insta_acq_boosted-post_photoderm_na_awareness,Reach,€ 31,"37,137",97.90%,€ 0.00,"37,927",0,0.00%,"37,137","36,654",275,"4,339",11.40%, € -   ,€ 0.82,0.80%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,May-25,Awareness,de_bio_meta_insta_acq_boosted-post_photoderm_na_awareness,Reach,€ 37,"46,019",100.00%,€ 0.00,"46,019",1,0.00%,"46,019","43,794",325,"4,631",10.10%,€ 36.70,€ 0.80,0.70%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,May-25,Awareness,de_bio_meta_insta_acq_boosted-post_photoderm_na_awareness,Reach,€ 35,"39,766",99.30%,€ 0.00,"40,033",0,0.00%,"39,766","38,013",253,"4,091",10.20%, € -   ,€ 0.88,0.70%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,May-25,Awareness,de_bio_meta_insta_acq_boosted-post_photoderm_na_awareness,Reach,€ 31,"34,875",99.70%,€ 0.00,"34,991",0,0.00%,"34,875","33,597",231,"3,282",9.40%, € -   ,€ 0.89,0.70%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,May-25,Awareness,de_bio_meta_insta_acq_boosted-post_photoderm_na_awareness,Reach,€ 34,"38,660",98.80%,€ 0.00,"39,149",0,0.00%,"38,660","36,981",275,"3,917",10.00%, € -   ,€ 0.86,0.70%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_meta_insta_acq_boosted-post_photoderm_na_awareness,Reach,€ 32,"31,141",100.00%,€ 0.00,"31,141",0,0.00%,"31,141","29,831",198,"2,999",9.60%, € -   ,€ 1.03,0.70%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,Reach,€ 123,"88,921",100.00%,€ 0.00,"88,921",0,0.00%,"88,921","92,842",226,"2,082",2.30%, € -   ,€ 1.38,0.20%,€ 0.00,€ 0.06
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,Reach,€ 80,"57,692",100.00%,€ 0.00,"57,692",0,0.00%,"57,692","60,799",454,"1,277",2.20%, € -   ,€ 1.38,0.70%,€ 0.00,€ 0.06
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,Reach,€ 31,"23,180",99.80%,€ 0.00,"23,230",0,0.00%,"23,180","24,483",145,444,1.90%, € -   ,€ 1.33,0.60%,€ 0.00,€ 0.07
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,Reach,€ 41,"30,858",98.90%,€ 0.00,"31,209",0,0.00%,"30,858","32,778",206,682,2.20%, € -   ,€ 1.32,0.60%,€ 0.00,€ 0.06
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,Reach,€ 90,"64,116",98.80%,€ 0.00,"64,880",0,0.00%,"64,116","67,485",165,"1,497",2.30%, € -   ,€ 1.38,0.20%,€ 0.00,€ 0.06
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,Reach,€ 100,"73,807",99.90%,€ 0.00,"73,885",0,0.00%,"73,807","76,999",171,"1,646",2.20%, € -   ,€ 1.35,0.20%,€ 0.00,€ 0.06
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,Reach,€ 56,"38,599",100.00%,€ 0.00,"38,599",0,0.00%,"38,599","40,484",277,899,2.30%, € -   ,€ 1.46,0.70%,€ 0.00,€ 0.06
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,Reach,€ 43,"27,588",96.20%,€ 0.00,"28,679",0,0.00%,"27,588","30,225",234,646,2.30%, € -   ,€ 1.50,0.80%,€ 0.00,€ 0.07
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,Reach,€ 93,"62,162",98.60%,€ 0.00,"63,055",0,0.00%,"62,162","66,184",444,"1,435",2.30%, € -   ,€ 1.47,0.70%,€ 0.00,€ 0.06
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,Reach,€ 137,"96,726",100.00%,€ 0.00,"96,726",0,0.00%,"96,726","100,797",259,"2,243",2.30%, € -   ,€ 1.42,0.30%,€ 0.00,€ 0.06
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_meta_insta_acq_boosted-post_photoderm_na_awareness,Reach,€ 33,"32,182",98.90%,€ 0.00,"32,533",0,0.00%,"32,182","31,461",248,"3,739",11.50%, € -   ,€ 1.00,0.80%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_meta_insta_acq_boosted-post_photoderm_na_awareness,Reach,€ 31,"32,364",100.00%,€ 0.00,"32,364",0,0.00%,"32,364","30,940",182,"2,805",8.70%, € -   ,€ 0.96,0.60%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,Reach,€ 129,"94,257",96.30%,€ 0.00,"97,864",0,0.00%,"94,257","101,853",265,"2,233",2.30%, € -   ,€ 1.32,0.30%,€ 0.00,€ 0.06
 Paid Social , meta , BIODERMA ,Apr-25,Awareness,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,Reach,€ 86,"66,718",100.00%,€ 0.00,"66,718",0,0.00%,"66,718","69,792",453,"1,328",2.00%, € -   ,€ 1.28,0.60%,€ 0.00,€ 0.06
